日期,收付手段,金额,收付类型,类型明细,备注,yyyymm
2024/10/13 16:49,电子钱包余额,3.5,其他收入,其他收入,大庚二维码收款,202410
2024/10/13 16:52,电子钱包余额,6.2,其他收入,其他收入,大庚二维码收款,202410
2024/10/13 20:13,北京卡,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/13 20:13,电子钱包余额,0.9,投资自身开支,图书费,【电子版】尸体变化图鉴+尸变图鉴 自然环境下的尸体变化 PDF,202410
2024/10/14 02:07,电子钱包余额,1.04,理财收入,货币理财收入,余额宝-2024.10.13-收益发放,202410
2024/10/14 11:18,北京卡,2.9,生活必要开支,伙食费,外卖超级吃货卡,202410
2024/10/14 11:20,北京卡,23,生活必要开支,伙食费,外卖午饭肆喜桂林米粉·螺蛳粉(798店)外卖订单,202410
2024/10/14 12:28,北京卡,5,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/14 22:13,北京卡,52.8,生活必要开支,伙食费,外卖晚饭北京片皮烤鸭·脆皮五花肉(顺义总店)外卖订单,202410
2024/10/14 23:16,电子钱包余额,3,其他收入,其他收入,大庚二维码收款,202410
2024/10/14 23:17,电子钱包余额,6.2,其他收入,其他收入,大庚二维码收款,202410
2024/10/14 23:17,电子钱包余额,3,其他收入,其他收入,大庚二维码收款,202410
2024/10/14 23:18,电子钱包余额,52,其他必要开支,人情费,给大庚转账52元红包,202410
2024/10/15 02:04,电子钱包余额,1,理财收入,货币理财收入,余额宝-2024.10.14-收益发放,202410
2024/10/15 11:32,北京卡,22,生活必要开支,伙食费,外卖午饭肆喜桂林米粉·螺蛳粉(798店)外卖订单,202410
2024/10/15 11:35,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/15 12:32,北京卡,5,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/15 17:31,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/15 18:10,北京卡,66.6,生活必要开支,伙食费,共同生活开支-买菜猪蹄膀5斤,202410
2024/10/15 19:10,北京卡,31.38,生活必要开支,伙食费,共同生活开支-买菜绿佳鲜果蔬直销中心,202410
2024/10/15 19:11,北京卡,6,生活必要开支,伙食费,酱香饼半斤,202410
2024/10/15 21:09,电子钱包余额,99,生活必要开支,宠物养育费,共同生活开支-麻辣洗,202410
2024/10/15 22:32,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/16 02:08,电子钱包余额,0.75,理财收入,货币理财收入,余额宝-2024.10.15-收益发放,202410
2024/10/16 11:27,中信卡,20.2,生活必要开支,伙食费,外卖午饭肆喜桂林米粉·螺蛳粉(798店)外卖订单,202410
2024/10/16 11:56,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/16 12:20,中信卡,5,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/16 18:13,中信卡,66.5,生活必要开支,伙食费,共同生活开支-买菜永辉超市鲜鸡全腿 称重等多款,202410
2024/10/16 19:04,中信卡,14.73,生活必要开支,伙食费,共同生活开支-买菜绿佳鲜果蔬直销中心,202410
2024/10/16 20:57,中信卡,78,文娱游购开支,饮食游乐费,看电影《小丑二》跟大庚,202410
2024/10/17 00:39,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/17 02:18,电子钱包余额,0.73,理财收入,货币理财收入,余额宝-2024.10.16-收益发放,202410
2024/10/17 11:22,中信卡,23,生活必要开支,伙食费,外卖饮料茶百道(卧龙悦购时代广场店)外卖订单,202410
2024/10/17 11:25,中信卡,28.2,生活必要开支,伙食费,外卖午饭肆喜桂林米粉·螺蛳粉(798店)外卖订单,202410
2024/10/17 11:28,花呗,200,生活必要开支,宠物养育费,共同生活开支-办理狗证费用,202410
2024/10/17 11:36,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/17 12:24,中信卡,5,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/17 14:11,中信卡,9.9,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/17 14:12,中信卡,9.9,生活必要开支,伙食费,饮料加浓美式深烘焦香（共1件）,202410
2024/10/17 18:23,花呗,10,其他必要开支,人情费,地铁慈善,202410
2024/10/17 22:02,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/18 02:09,电子钱包余额,0.83,理财收入,货币理财收入,余额宝-2024.10.17-收益发放,202410
2024/10/18 11:28,中信卡,2.9,生活必要开支,伙食费,外卖超级吃货卡,202410
2024/10/18 11:28,中信卡,20,生活必要开支,伙食费,外卖午饭星粤烧腊望京店外卖订单,202410
2024/10/18 11:50,电子钱包余额,4.8,生活必要开支,交通通信费,公交地铁,202410
2024/10/18 12:33,中信卡,5,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/18 12:34,中信卡,9.9,生活必要开支,伙食费,饮料柚见美式（共1件）,202410
2024/10/18 19:26,中信卡,13.94,生活必要开支,伙食费,共同生活开支-买菜绿佳鲜果蔬直销中心,202410
2024/10/18 19:38,中信卡,50,生活必要开支,其他必要家用,共同生活开支-水费-*悦,202410
2024/10/18 22:09,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/19 02:13,电子钱包余额,0.91,理财收入,货币理财收入,余额宝-2024.10.18-收益发放,202410
2024/10/19 09:47,中信卡,22.8,生活必要开支,伙食费,共同生活开支-买菜东北森林小炒x2,202410
2024/10/19 10:16,中信卡,56.88,生活必要开支,伙食费,共同生活开支-买菜鸡蛋牛腩x2,202410
2024/10/19 16:48,中信卡,26.7,生活必要开支,伙食费,共同生活开支-买菜各种蔬菜,202410
2024/10/19 16:48,中信卡,3,生活必要开支,伙食费,共同生活开支-买菜各种蔬菜,202410
2024/10/19 16:51,花呗,22.8,生活必要开支,伙食费,共同生活开支-买菜水果,202410
2024/10/19 16:58,电子钱包余额,1,投资自身开支,办公文印费,考试准考证打印,202410
2024/10/19 21:49,中信卡,29.3,生活必要开支,伙食费,共同生活开支-买菜悦鲜活牛奶、腐乳,202410
2024/10/20 02:15,电子钱包余额,0.87,理财收入,货币理财收入,余额宝-2024.10.19-收益发放,202410
2024/10/20 10:13,电子钱包余额,3.5,生活必要开支,交通通信费,公交地铁,202410
2024/10/20 11:15,招商卡,2,生活必要开支,伙食费,已优惠¥20.00巴黎贝甜面包,202410
2024/10/20 11:19,广发卡,29.58,生活必要开支,伙食费,已优惠¥0.32肯德基,202410
2024/10/20 16:05,中信卡,5,生活必要开支,伙食费,买水,202410
2024/10/20 18:36,招商卡,71.89,生活必要开支,伙食费,共同生活开支-买菜饮料肉等,202410
2024/10/20 20:55,中信卡,35.9,生活必要开支,伙食费,零食鸡脚筋,202410
2024/10/20 23:53,中信卡,12.9,生活必要开支,伙食费,与大庚的共同生活开支-pdd,202410
2024/10/21 02:08,电子钱包余额,0.87,理财收入,货币理财收入,余额宝-2024.10.20-收益发放,202410
2024/10/21 10:16,电子钱包余额,8.8,投资自身开支,图书费,数字经济教材pdf,202410
2024/10/21 10:26,电子钱包余额,30,投资自身开支,图书费,曼昆宏观经济学，平狄克微观经济学，曼昆经济学原理，教材pdf,202410
2024/10/21 10:32,电子钱包余额,1.01,投资自身开支,图书费,【正版】西方经济学上下册+习题解答  电子版pdf电子书,202410
2024/10/21 11:03,电子钱包余额,3.5,生活必要开支,交通通信费,公交地铁,202410
2024/10/21 11:21,中信卡,27.2,生活必要开支,伙食费,外卖午饭肆喜桂林米粉·螺蛳粉(798店)外卖订单,202410
2024/10/21 12:20,中信卡,5,生活必要开支,伙食费,外卖午饭烤肠,202410
2024/10/21 13:30,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/21 22:06,电子钱包余额,4.87,生活必要开支,其他必要家用,6支装软毛牙刷成人三面包裹牙刷男女士学生情侣家庭专用护龈清洁,202410
2024/10/21 22:21,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/21 23:05,广发卡,0.5,文娱游购开支,日常购物费,取件超时收费,202410
2024/10/21 23:08,广发卡,1,文娱游购开支,日常购物费,取件超时收费,202410
2024/10/22 00:12,电子钱包余额,10,其他必要开支,人情费,路边卖唱慈善捐助,202410
2024/10/22 02:14,电子钱包余额,1.11,理财收入,货币理财收入,余额宝-2024.10.21-收益发放,202410
2024/10/22 05:51,中信卡,28,生活必要开支,伙食费,饿了么超级吃货卡外卖,202410
2024/10/22 11:32,中信卡,28.5,生活必要开支,伙食费,外卖星粤烧腊(望京店)外卖订单,202410
2024/10/22 12:18,中信卡,5,生活必要开支,伙食费,外卖-早餐-北京祥汇便利店,202410
2024/10/22 13:21,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/22 18:43,花呗,10,其他必要开支,人情费,路边卖唱慈善捐助,202410
2024/10/22 19:37,招商卡,47.19,生活必要开支,伙食费,共同生活开支-买菜七鲜超市,202410
2024/10/22 22:02,中信卡,108,生活必要开支,伙食费,共同生活开支-买菜三只鸡,202410
2024/10/22 22:22,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/23 02:07,电子钱包余额,0.91,理财收入,货币理财收入,余额宝-2024.10.22-收益发放,202410
2024/10/23 11:27,中信卡,22,生活必要开支,伙食费,肆喜桂林米粉·螺蛳粉(798店)外卖订单午餐,202410
2024/10/23 12:22,中信卡,5,生活必要开支,伙食费,外卖午餐烤肠,202410
2024/10/23 12:23,中信卡,9.9,生活必要开支,伙食费,饮料柚见美式（共1件）,202410
2024/10/23 19:16,中信卡,31.05,生活必要开支,伙食费,共同生活开支-买菜七鲜超市,202410
2024/10/23 19:42,中信卡,35.6,生活必要开支,伙食费,与大庚的共同生活开支-pdd,202410
2024/10/23 19:45,中信卡,9.31,生活必要开支,伙食费,与大庚的共同生活开支-pdd,202410
2024/10/24 02:19,电子钱包余额,0.85,理财收入,货币理财收入,余额宝-2024.10.23-收益发放,202410
2024/10/24 10:57,中信卡,31.3,生活必要开支,伙食费,外卖午餐阿豪把子肉·烧鸡饭·新鲜现做(第5号档口熊猫星厨美食城)外卖订单,202410
2024/10/24 19:03,中信卡,21.18,生活必要开支,伙食费,与大庚的共同生活开支-pdd,202410
2024/10/24 20:50,中信卡,25.6,生活必要开支,伙食费,与大庚的共同生活开支-pdd,202410
2024/10/24 21:17,中信卡,53.9,生活必要开支,伙食费,与大庚的共同生活开支-抹茶粉烘焙,202410
2024/10/24 21:17,中信卡,6.84,生活必要开支,伙食费,与大庚的共同生活开支-挂耳咖啡,202410
2024/10/24 22:46,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/25 00:33,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/25 02:05,电子钱包余额,0.84,理财收入,货币理财收入,余额宝-2024.10.24-收益发放,202410
2024/10/25 03:47,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/25 06:19,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/25 09:14,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/25 11:24,蚂蚁卡,24.07,生活必要开支,伙食费,外卖午餐融柳·大铁牛螺蛳粉(望京店)外卖订单,202410
2024/10/25 12:01,蚂蚁卡,5,生活必要开支,伙食费,午餐烤肠,202410
2024/10/25 12:21,电子钱包余额,10,文娱游购开支,日常购物费,gaga疾病itnues代购,202410
2024/10/25 15:52,电子钱包余额,40,文娱游购开支,日常购物费,gaga疾病itnues代购,202410
2024/10/25 19:34,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/25 20:36,花呗,150,文娱游购开支,饮食游乐费,顺义马坡烤肉大庚,202410
2024/10/26 02:19,电子钱包余额,0.79,理财收入,货币理财收入,余额宝-2024.10.25-收益发放,202410
2024/10/26 14:10,电子钱包余额,0.9,生活必要开支,交通通信费,共享自行车,202410
2024/10/26 15:26,蚂蚁卡,63.2,生活必要开支,伙食费,共同生活开支-外卖坛焖肉夹馍(怀柔嗨吃节店)外卖订单-在雁栖湖点外卖,202410
2024/10/26 16:14,花呗,10,生活必要开支,伙食费,雁栖湖门口烤肠,202410
2024/10/26 16:41,蚂蚁卡,62.1,生活必要开支,交通通信费,滴滴打车雁栖湖回家,202410
2024/10/26 17:44,蚂蚁卡,-2.62,生活必要开支,交通通信费,退款-滴滴快车预付车费,202410
2024/10/26 18:19,蚂蚁卡,39.9,生活必要开支,伙食费,共同生活开支-饮料-白桦树汁245ML*10,202410
2024/10/27 02:17,电子钱包余额,0.78,理财收入,货币理财收入,余额宝-2024.10.26-收益发放,202410
2024/10/27 08:34,中信卡,41.3,生活必要开支,伙食费,共同生活开支-外卖早餐淮南牛肉烫(26街区店)外卖订单,202410
2024/10/27 18:47,蚂蚁卡,109,生活必要开支,伙食费,共同生活开支-买菜新鲜大块黄牛腿肉*4,202410
2024/10/27 19:10,蚂蚁卡,28.85,生活必要开支,伙食费,共同生活开支-买菜绿佳鲜果蔬直销中心,202410
2024/10/27 20:29,电子钱包余额,16,生活必要开支,伙食费,共同生活开支-外卖羊蹄x2,202410
2024/10/28 02:10,电子钱包余额,0.78,理财收入,货币理财收入,余额宝-2024.10.27-收益发放,202410
2024/10/28 11:27,蚂蚁卡,25.2,生活必要开支,伙食费,肆喜桂林米粉·螺蛳粉798店外卖订单午餐,202410
2024/10/28 11:27,蚂蚁卡,2.9,生活必要开支,伙食费,外卖超级吃货卡,202410
2024/10/28 12:25,蚂蚁卡,5,生活必要开支,伙食费,外卖午餐烤肠,202410
2024/10/28 18:32,蚂蚁卡,38.69,生活必要开支,伙食费,共同生活开支-买菜叮咚买菜,202410
2024/10/28 19:15,花呗,6,生活必要开支,伙食费,零食,202410
2024/10/28 21:18,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/28 23:44,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/29 02:33,电子钱包余额,0.77,理财收入,货币理财收入,余额宝-2024.10.28-收益发放,202410
2024/10/29 08:29,蚂蚁卡,4.41,生活必要开支,伙食费,外卖-早餐-北京祥汇便利店,202410
2024/10/29 08:29,蚂蚁卡,11,生活必要开支,伙食费,外卖-早餐-北京祥汇便利店,202410
2024/10/29 11:16,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/29 11:41,蚂蚁卡,34.7,生活必要开支,伙食费,共同生活开支-买水泉小铺矿泉水桶装水站(康营站),202410
2024/10/29 11:44,蚂蚁卡,25.5,生活必要开支,伙食费,外卖午餐星粤烧腊(望京店)外卖订单,202410
2024/10/29 12:36,蚂蚁卡,5,生活必要开支,伙食费,午餐烤肠,202410
2024/10/29 17:32,蚂蚁卡,29.8,生活必要开支,伙食费,与大庚的共同生活开支-pdd,202410
2024/10/29 19:46,中信卡,57.4,生活必要开支,伙食费,共同生活开支-七鲜超市买菜,202410
2024/10/29 22:10,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/30 02:13,电子钱包余额,0.77,理财收入,货币理财收入,余额宝-2024.10.29-收益发放,202410
2024/10/30 10:33,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202410
2024/10/30 11:22,招商卡,24.07,生活必要开支,伙食费,外卖午餐融柳·大铁牛螺蛳粉(望京店)外卖订单,202410
2024/10/30 12:21,招商卡,5,生活必要开支,伙食费,午餐烤肠,202410
2024/10/30 12:23,招商卡,9.9,生活必要开支,伙食费,柚见美式（共1件）饮料,202410
